type,msg_len,enc_elapsed_time_sd,dec_elapsed_time_sd,all_len,iv_len,ciphertext_len,tag_len,sig_len,c2_len,e_len
imessage,52428800,0.334944,0.331909,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146557,0.150335,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245344,0.240290,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165751,0.171433,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332112,0.332568,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143344,0.150235,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246115,0.240094,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165674,0.171137,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332018,0.332101,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143179,0.150007,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246637,0.242550,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166144,0.172601,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335964,0.334043,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143676,0.151341,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.241578,0.241425,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.166124,0.171326,52428881,0,52428800,16,0,0,65
imessage,52428800,0.330549,0.332427,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.142961,0.150214,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247889,0.245391,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165281,0.171959,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332940,0.332571,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143193,0.150332,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.243705,0.241238,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168372,0.172749,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335901,0.332901,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.146081,0.152104,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248077,0.242338,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165688,0.172230,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332662,0.334571,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143223,0.151083,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245680,0.243282,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.167092,0.172584,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335173,0.333510,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143792,0.151094,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.243697,0.243296,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.167380,0.172595,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333805,0.333799,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.144068,0.151799,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.255104,0.246830,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165598,0.172068,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334514,0.335757,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144194,0.151635,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.255855,0.240111,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.167136,0.173449,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334879,0.332909,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.144936,0.152035,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249819,0.240234,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166073,0.172600,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333194,0.332428,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.142608,0.150120,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.250072,0.241219,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165998,0.171845,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334014,0.335937,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143064,0.150891,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.251292,0.242401,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166586,0.172699,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333869,0.333588,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144084,0.151466,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245385,0.242676,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166492,0.172060,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335919,0.333145,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.144446,0.151089,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249842,0.245835,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165618,0.171758,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331033,0.331715,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143171,0.150775,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245402,0.244231,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165337,0.171274,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333636,0.331012,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.142987,0.150131,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246276,0.248094,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165601,0.171770,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334002,0.333697,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.142629,0.150896,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245313,0.241625,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165224,0.172031,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333118,0.331673,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143198,0.150355,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.251350,0.245403,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.166086,0.172898,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335239,0.335020,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143126,0.151185,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246790,0.242386,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.169322,0.172632,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333221,0.333368,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146835,0.151604,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.243515,0.242097,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.166425,0.172612,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336519,0.333861,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144116,0.151629,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.250552,0.244258,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.169348,0.172982,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333503,0.333720,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.146165,0.151643,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247781,0.238565,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.170586,0.171797,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332620,0.331941,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.146454,0.150719,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247226,0.242476,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165605,0.172162,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333306,0.332184,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143077,0.150819,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248619,0.244025,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168373,0.171973,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334100,0.331469,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.146285,0.151176,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.244792,0.240260,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165962,0.173172,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333365,0.333039,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143617,0.151416,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.244139,0.241539,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.170525,0.171776,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332738,0.331975,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.146408,0.150972,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245222,0.242273,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166285,0.171636,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333007,0.333709,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143439,0.150839,52428863,16,52428800,16,31,0,0
ecies_signature,52428800,0.251724,0.245089,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.169719,0.173198,52428881,0,52428800,16,0,0,65
imessage,52428800,0.337871,0.335623,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146271,0.152364,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249274,0.245647,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166101,0.172699,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334437,0.334349,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143469,0.151201,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249068,0.243491,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.168242,0.173016,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332517,0.334264,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.146289,0.151455,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247963,0.244022,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168225,0.171579,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332411,0.332279,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146021,0.150744,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245350,0.241816,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.167916,0.171552,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332205,0.331966,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146354,0.150970,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.253948,0.243796,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165664,0.172871,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334055,0.334967,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143708,0.151721,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245461,0.243251,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165592,0.171736,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332500,0.334841,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144234,0.150361,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247997,0.241137,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165852,0.171388,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331373,0.331141,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143022,0.149766,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.243711,0.238919,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.169199,0.172352,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332984,0.332649,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.151806,0.151203,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245668,0.244969,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.170097,0.171602,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332448,0.332252,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.148476,0.150697,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247019,0.244850,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.168931,0.171994,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336078,0.332278,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.147065,0.150691,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.242872,0.239298,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.169244,0.171314,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331677,0.332533,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.147760,0.150290,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249847,0.242233,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.170749,0.171777,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332612,0.333723,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.147635,0.151301,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.244561,0.240290,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166453,0.172557,52428881,0,52428800,16,0,0,65
imessage,52428800,0.330966,0.331296,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144353,0.150730,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248915,0.245776,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.169119,0.172675,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333521,0.336137,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.147769,0.151626,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248644,0.246734,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168990,0.172221,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332614,0.333034,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.146655,0.151033,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249516,0.239701,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165813,0.173199,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336301,0.335070,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143665,0.152359,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246848,0.241809,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168693,0.172462,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333487,0.334931,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146187,0.151513,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247832,0.243651,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165927,0.171726,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332920,0.331842,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143554,0.150463,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246086,0.239539,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165032,0.173136,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334320,0.334079,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143382,0.151280,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246030,0.240233,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.169646,0.173981,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333959,0.334902,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146669,0.152405,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.244144,0.246172,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168253,0.172020,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333057,0.335426,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.145552,0.150967,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249706,0.243057,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.167771,0.173531,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336777,0.335256,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.145258,0.152254,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245440,0.244112,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165804,0.172864,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334357,0.333192,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143215,0.151680,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.251129,0.241743,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165572,0.171310,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332108,0.332334,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.142857,0.149722,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245535,0.241074,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166280,0.172196,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331354,0.331659,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143563,0.150575,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246081,0.242429,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.171537,0.171894,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332272,0.333220,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.149897,0.150936,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248885,0.242795,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.167902,0.171965,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331518,0.332472,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.145827,0.151143,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247126,0.241859,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.167508,0.171465,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331595,0.332202,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.144155,0.150624,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.244945,0.240202,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.168440,0.171662,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335132,0.332481,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.145965,0.151167,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.253207,0.244089,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168806,0.172970,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332735,0.334153,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.146042,0.151590,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249320,0.241806,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165787,0.172030,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334304,0.333472,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143454,0.151000,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248741,0.240418,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165880,0.173635,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336885,0.336241,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143592,0.152178,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247074,0.243078,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.168442,0.172416,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333770,0.333291,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146607,0.150521,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247389,0.241672,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165897,0.172768,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334615,0.335349,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143457,0.151227,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247530,0.237885,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.167097,0.171879,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332684,0.333476,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143708,0.150057,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246804,0.240405,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165883,0.172363,52428881,0,52428800,16,0,0,65
imessage,52428800,0.341777,0.333376,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143666,0.151556,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247919,0.245467,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168576,0.173524,52428881,0,52428800,16,0,0,65
imessage,52428800,0.339670,0.335656,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146622,0.152268,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248334,0.245062,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168274,0.173573,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336051,0.335388,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.145745,0.152129,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248477,0.242050,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.171891,0.172495,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336114,0.334703,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.147990,0.152102,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245092,0.243840,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166647,0.171997,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335328,0.334114,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144209,0.150927,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246177,0.240639,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168505,0.173343,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334191,0.333368,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.145950,0.151559,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.250783,0.242926,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168745,0.173122,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333389,0.334917,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.145960,0.152166,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249315,0.244713,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.171865,0.171992,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333229,0.333172,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.147891,0.150501,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248791,0.241304,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166962,0.172755,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331494,0.333182,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144831,0.151621,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.244811,0.239160,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.168510,0.172045,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333637,0.333422,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.146214,0.150392,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.251283,0.245544,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166746,0.172859,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332950,0.332454,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144485,0.151091,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248703,0.241240,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168872,0.172517,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331607,0.333042,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.147850,0.151353,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245227,0.237405,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.169014,0.171826,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333229,0.333174,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146464,0.150390,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248603,0.245050,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165942,0.172677,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334236,0.333775,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143073,0.151750,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248231,0.243780,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166294,0.172247,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333117,0.332413,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143750,0.150921,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246979,0.241046,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.168194,0.172211,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333050,0.332348,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146869,0.150906,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249038,0.245215,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165360,0.171153,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333104,0.333605,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143289,0.149970,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248688,0.239490,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165644,0.171901,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332881,0.332040,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.142724,0.150600,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.243665,0.241724,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.167418,0.171645,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332673,0.334445,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.144970,0.151008,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249340,0.244226,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.167045,0.171058,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332200,0.332575,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.144171,0.150527,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245114,0.242252,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166475,0.171903,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333061,0.333026,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144123,0.150055,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245122,0.240346,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165988,0.172189,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333333,0.332816,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144312,0.150239,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.251094,0.243134,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.169727,0.171580,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332052,0.333202,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.147567,0.149920,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248326,0.241475,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.166525,0.171298,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333228,0.330684,52429014,16,52428800,0,70,128,0
